,Site,Species,ReadingDateTime,Value,Units,Provisional or Ratified
419,BG1,SO2,2020-01-18 11:00:00,1.1,ppb,R
420,BG1,SO2,2020-01-18 12:00:00,1.3,ppb,R
421,BG1,SO2,2020-01-18 13:00:00,1.6,ppb,R
422,BG1,SO2,2020-01-18 14:00:00,1.3,ppb,R
423,BG1,SO2,2020-01-18 15:00:00,1.6,ppb,R
424,BG1,SO2,2020-01-18 16:00:00,1.3,ppb,R
425,BG1,SO2,2020-01-18 17:00:00,1.3,ppb,R
426,BG1,SO2,2020-01-18 18:00:00,1.6,ppb,R
427,BG1,SO2,2020-01-18 19:00:00,1.3,ppb,R
428,BG1,SO2,2020-01-18 20:00:00,1.6,ppb,R
429,BG1,SO2,2020-01-18 21:00:00,1.6,ppb,R
430,BG1,SO2,2020-01-18 22:00:00,1.9,ppb,R
431,BG1,SO2,2020-01-18 23:00:00,2.1,ppb,R
432,BG1,SO2,2020-01-19 00:00:00,0.7,ppb,R
433,BG1,SO2,2020-01-19 01:00:00,1.4,ppb,R
434,BG1,SO2,2020-01-19 02:00:00,1.6,ppb,R
435,BG1,SO2,2020-01-19 03:00:00,1.6,ppb,R
436,BG1,SO2,2020-01-19 04:00:00,1.1,ppb,R
437,BG1,SO2,2020-01-19 05:00:00,1.3,ppb,R
438,BG1,SO2,2020-01-19 06:00:00,1.9,ppb,R
439,BG1,SO2,2020-01-19 07:00:00,1.6,ppb,R
440,BG1,SO2,2020-01-19 08:00:00,1.3,ppb,R
441,BG1,SO2,2020-01-19 09:00:00,1.3,ppb,R
442,BG1,SO2,2020-01-19 10:00:00,2.1,ppb,R
443,BG1,SO2,2020-01-19 11:00:00,1.9,ppb,R
444,BG1,SO2,2020-01-19 12:00:00,1.6,ppb,R
445,BG1,SO2,2020-01-19 13:00:00,1.6,ppb,R
446,BG1,SO2,2020-01-19 14:00:00,1.9,ppb,R
447,BG1,SO2,2020-01-19 15:00:00,1.1,ppb,R
448,BG1,SO2,2020-01-19 16:00:00,2.1,ppb,R
449,BG1,SO2,2020-01-19 17:00:00,1.6,ppb,R
450,BG1,SO2,2020-01-19 18:00:00,1.6,ppb,R
451,BG1,SO2,2020-01-19 19:00:00,2.1,ppb,R
452,BG1,SO2,2020-01-19 20:00:00,2.1,ppb,R
453,BG1,SO2,2020-01-19 21:00:00,2.1,ppb,R
454,BG1,SO2,2020-01-19 22:00:00,2.1,ppb,R
455,BG1,SO2,2020-01-19 23:00:00,2.4,ppb,R
456,BG1,SO2,2020-01-20 00:00:00,2.1,ppb,R
457,BG1,SO2,2020-01-20 01:00:00,2.1,ppb,R
458,BG1,SO2,2020-01-20 02:00:00,2.4,ppb,R
459,BG1,SO2,2020-01-20 03:00:00,1.9,ppb,R
460,BG1,SO2,2020-01-20 04:00:00,2.1,ppb,R
461,BG1,SO2,2020-01-20 05:00:00,2.1,ppb,R
462,BG1,SO2,2020-01-20 06:00:00,2.7,ppb,R
463,BG1,SO2,2020-01-20 07:00:00,2.4,ppb,R
464,BG1,SO2,2020-01-20 08:00:00,2.4,ppb,R
465,BG1,SO2,2020-01-20 09:00:00,2.4,ppb,R
466,BG1,SO2,2020-01-20 10:00:00,2.7,ppb,R
467,BG1,SO2,2020-01-20 11:00:00,2.4,ppb,R
468,BG1,SO2,2020-01-20 12:00:00,2.7,ppb,R
469,BG1,SO2,2020-01-20 13:00:00,2.1,ppb,R
470,BG1,SO2,2020-01-20 14:00:00,1.9,ppb,R
471,BG1,SO2,2020-01-20 15:00:00,2.4,ppb,R
472,BG1,SO2,2020-01-20 16:00:00,1.9,ppb,R
473,BG1,SO2,2020-01-20 17:00:00,2.4,ppb,R
474,BG1,SO2,2020-01-20 18:00:00,3.0,ppb,R
475,BG1,SO2,2020-01-20 19:00:00,3.2,ppb,R
476,BG1,SO2,2020-01-20 20:00:00,3.2,ppb,R
477,BG1,SO2,2020-01-20 21:00:00,4.0,ppb,R
478,BG1,SO2,2020-01-20 22:00:00,3.8,ppb,R
479,BG1,SO2,2020-01-20 23:00:00,3.8,ppb,R
480,BG1,SO2,2020-01-21 00:00:00,3.9,ppb,R
481,BG1,SO2,2020-01-21 01:00:00,3.6,ppb,R
482,BG1,SO2,2020-01-21 02:00:00,3.2,ppb,R
483,BG1,SO2,2020-01-21 03:00:00,,ppb,R
484,BG1,SO2,2020-01-21 04:00:00,3.5,ppb,R
485,BG1,SO2,2020-01-21 05:00:00,3.5,ppb,R
486,BG1,SO2,2020-01-21 06:00:00,4.0,ppb,R
487,BG1,SO2,2020-01-21 07:00:00,4.3,ppb,R
488,BG1,SO2,2020-01-21 08:00:00,5.4,ppb,R
489,BG1,SO2,2020-01-21 09:00:00,4.0,ppb,R
490,BG1,SO2,2020-01-21 10:00:00,3.2,ppb,R
491,BG1,SO2,2020-01-21 11:00:00,2.4,ppb,R
492,BG1,SO2,2020-01-21 12:00:00,1.6,ppb,R
493,BG1,SO2,2020-01-21 13:00:00,1.6,ppb,R
494,BG1,SO2,2020-01-21 14:00:00,1.9,ppb,R
495,BG1,SO2,2020-01-21 15:00:00,1.6,ppb,R
496,BG1,SO2,2020-01-21 16:00:00,1.3,ppb,R
497,BG1,SO2,2020-01-21 17:00:00,1.9,ppb,R
498,BG1,SO2,2020-01-21 18:00:00,1.9,ppb,R
499,BG1,SO2,2020-01-21 19:00:00,3.8,ppb,R
500,BG1,SO2,2020-01-21 20:00:00,2.7,ppb,R
501,BG1,SO2,2020-01-21 21:00:00,3.2,ppb,R
502,BG1,SO2,2020-01-21 22:00:00,2.4,ppb,R
503,BG1,SO2,2020-01-21 23:00:00,2.1,ppb,R
504,BG1,SO2,2020-01-22 00:00:00,2.1,ppb,R
505,BG1,SO2,2020-01-22 01:00:00,2.5,ppb,R
506,BG1,SO2,2020-01-22 02:00:00,1.3,ppb,R
507,BG1,SO2,2020-01-22 03:00:00,2.1,ppb,R
508,BG1,SO2,2020-01-22 04:00:00,1.3,ppb,R
509,BG1,SO2,2020-01-22 05:00:00,1.1,ppb,R
510,BG1,SO2,2020-01-22 06:00:00,1.6,ppb,R
511,BG1,SO2,2020-01-22 07:00:00,1.1,ppb,R
512,BG1,SO2,2020-01-22 08:00:00,1.9,ppb,R
513,BG1,SO2,2020-01-22 09:00:00,1.3,ppb,R
514,BG1,SO2,2020-01-22 10:00:00,2.1,ppb,R
515,BG1,SO2,2020-01-22 11:00:00,2.1,ppb,R
516,BG1,SO2,2020-01-22 12:00:00,1.3,ppb,R
517,BG1,SO2,2020-01-22 13:00:00,1.3,ppb,R
518,BG1,SO2,2020-01-22 14:00:00,1.1,ppb,R
519,BG1,SO2,2020-01-22 15:00:00,1.9,ppb,R
520,BG1,SO2,2020-01-22 16:00:00,1.6,ppb,R
521,BG1,SO2,2020-01-22 17:00:00,1.6,ppb,R
522,BG1,SO2,2020-01-22 18:00:00,1.6,ppb,R
523,BG1,SO2,2020-01-22 19:00:00,1.1,ppb,R
524,BG1,SO2,2020-01-22 20:00:00,1.6,ppb,R
525,BG1,SO2,2020-01-22 21:00:00,1.3,ppb,R
526,BG1,SO2,2020-01-22 22:00:00,1.3,ppb,R
527,BG1,SO2,2020-01-22 23:00:00,1.6,ppb,R
528,BG1,SO2,2020-01-23 00:00:00,1.1,ppb,R
529,BG1,SO2,2020-01-23 01:00:00,1.8,ppb,R
530,BG1,SO2,2020-01-23 02:00:00,1.3,ppb,R
531,BG1,SO2,2020-01-23 03:00:00,1.3,ppb,R
532,BG1,SO2,2020-01-23 04:00:00,1.1,ppb,R
533,BG1,SO2,2020-01-23 05:00:00,1.1,ppb,R
534,BG1,SO2,2020-01-23 06:00:00,1.3,ppb,R
535,BG1,SO2,2020-01-23 07:00:00,1.6,ppb,R
536,BG1,SO2,2020-01-23 08:00:00,1.6,ppb,R
537,BG1,SO2,2020-01-23 09:00:00,2.4,ppb,R
538,BG1,SO2,2020-01-23 10:00:00,1.3,ppb,R
539,BG1,SO2,2020-01-23 11:00:00,1.3,ppb,R
540,BG1,SO2,2020-01-23 12:00:00,1.3,ppb,R
541,BG1,SO2,2020-01-23 13:00:00,1.1,ppb,R
542,BG1,SO2,2020-01-23 14:00:00,1.3,ppb,R
543,BG1,SO2,2020-01-23 15:00:00,1.3,ppb,R
544,BG1,SO2,2020-01-23 16:00:00,1.1,ppb,R
545,BG1,SO2,2020-01-23 17:00:00,0.8,ppb,R
546,BG1,SO2,2020-01-23 18:00:00,1.3,ppb,R
547,BG1,SO2,2020-01-23 19:00:00,1.6,ppb,R
548,BG1,SO2,2020-01-23 20:00:00,1.1,ppb,R
549,BG1,SO2,2020-01-23 21:00:00,1.3,ppb,R
550,BG1,SO2,2020-01-23 22:00:00,1.1,ppb,R
551,BG1,SO2,2020-01-23 23:00:00,1.6,ppb,R
552,BG1,SO2,2020-01-24 00:00:00,1.1,ppb,R
553,BG1,SO2,2020-01-24 01:00:00,1.8,ppb,R
554,BG1,SO2,2020-01-24 02:00:00,1.1,ppb,R
555,BG1,SO2,2020-01-24 03:00:00,0.8,ppb,R
556,BG1,SO2,2020-01-24 04:00:00,1.1,ppb,R
557,BG1,SO2,2020-01-24 05:00:00,1.6,ppb,R
558,BG1,SO2,2020-01-24 06:00:00,1.9,ppb,R
559,BG1,SO2,2020-01-24 07:00:00,1.6,ppb,R
560,BG1,SO2,2020-01-24 08:00:00,1.1,ppb,R
561,BG1,SO2,2020-01-24 09:00:00,1.6,ppb,R
562,BG1,SO2,2020-01-24 10:00:00,1.6,ppb,R
563,BG1,SO2,2020-01-24 11:00:00,1.3,ppb,R
564,BG1,SO2,2020-01-24 12:00:00,1.1,ppb,R
565,BG1,SO2,2020-01-24 13:00:00,1.9,ppb,R
566,BG1,SO2,2020-01-24 14:00:00,1.3,ppb,R
567,BG1,SO2,2020-01-24 15:00:00,1.9,ppb,R
568,BG1,SO2,2020-01-24 16:00:00,1.3,ppb,R
569,BG1,SO2,2020-01-24 17:00:00,1.3,ppb,R
570,BG1,SO2,2020-01-24 18:00:00,1.9,ppb,R
571,BG1,SO2,2020-01-24 19:00:00,1.6,ppb,R
572,BG1,SO2,2020-01-24 20:00:00,1.6,ppb,R
573,BG1,SO2,2020-01-24 21:00:00,1.1,ppb,R
574,BG1,SO2,2020-01-24 22:00:00,1.9,ppb,R
575,BG1,SO2,2020-01-24 23:00:00,1.6,ppb,R
576,BG1,SO2,2020-01-25 00:00:00,2.1,ppb,R
577,BG1,SO2,2020-01-25 01:00:00,1.1,ppb,R
578,BG1,SO2,2020-01-25 02:00:00,1.9,ppb,R
579,BG1,SO2,2020-01-25 03:00:00,1.3,ppb,R
580,BG1,SO2,2020-01-25 04:00:00,1.1,ppb,R
581,BG1,SO2,2020-01-25 05:00:00,1.1,ppb,R
582,BG1,SO2,2020-01-25 06:00:00,1.3,ppb,R
583,BG1,SO2,2020-01-25 07:00:00,1.6,ppb,R
584,BG1,SO2,2020-01-25 08:00:00,1.3,ppb,R
585,BG1,SO2,2020-01-25 09:00:00,1.3,ppb,R
586,BG1,SO2,2020-01-25 10:00:00,2.1,ppb,R
587,BG1,SO2,2020-01-25 11:00:00,1.6,ppb,R
588,BG1,SO2,2020-01-25 12:00:00,1.3,ppb,R
589,BG1,SO2,2020-01-25 13:00:00,1.6,ppb,R
590,BG1,SO2,2020-01-25 14:00:00,1.3,ppb,R
591,BG1,SO2,2020-01-25 15:00:00,1.6,ppb,R
592,BG1,SO2,2020-01-25 16:00:00,1.6,ppb,R
593,BG1,SO2,2020-01-25 17:00:00,1.3,ppb,R
594,BG1,SO2,2020-01-25 18:00:00,1.1,ppb,R
595,BG1,SO2,2020-01-25 19:00:00,1.1,ppb,R
596,BG1,SO2,2020-01-25 20:00:00,1.3,ppb,R
597,BG1,SO2,2020-01-25 21:00:00,1.3,ppb,R
598,BG1,SO2,2020-01-25 22:00:00,1.1,ppb,R
599,BG1,SO2,2020-01-25 23:00:00,1.3,ppb,R
600,BG1,SO2,2020-01-26 00:00:00,1.1,ppb,R
601,BG1,SO2,2020-01-26 01:00:00,0.7,ppb,R
602,BG1,SO2,2020-01-26 02:00:00,1.6,ppb,R
603,BG1,SO2,2020-01-26 03:00:00,1.1,ppb,R
604,BG1,SO2,2020-01-26 04:00:00,1.3,ppb,R
605,BG1,SO2,2020-01-26 05:00:00,1.6,ppb,R
606,BG1,SO2,2020-01-26 06:00:00,1.3,ppb,R
607,BG1,SO2,2020-01-26 07:00:00,1.1,ppb,R
608,BG1,SO2,2020-01-26 08:00:00,0.8,ppb,R
609,BG1,SO2,2020-01-26 09:00:00,1.6,ppb,R
610,BG1,SO2,2020-01-26 10:00:00,1.1,ppb,R
611,BG1,SO2,2020-01-26 11:00:00,1.3,ppb,R
612,BG1,SO2,2020-01-26 12:00:00,0.8,ppb,R
613,BG1,SO2,2020-01-26 13:00:00,0.8,ppb,R
614,BG1,SO2,2020-01-26 14:00:00,1.6,ppb,R
615,BG1,SO2,2020-01-26 15:00:00,1.1,ppb,R
616,BG1,SO2,2020-01-26 16:00:00,1.9,ppb,R
617,BG1,SO2,2020-01-26 17:00:00,1.3,ppb,R
618,BG1,SO2,2020-01-26 18:00:00,1.3,ppb,R
619,BG1,SO2,2020-01-26 19:00:00,1.1,ppb,R
620,BG1,SO2,2020-01-26 20:00:00,1.3,ppb,R
621,BG1,SO2,2020-01-26 21:00:00,1.3,ppb,R
622,BG1,SO2,2020-01-26 22:00:00,1.3,ppb,R
623,BG1,SO2,2020-01-26 23:00:00,1.6,ppb,R
624,BG1,SO2,2020-01-27 00:00:00,1.8,ppb,R
625,BG1,SO2,2020-01-27 01:00:00,0.7,ppb,R
626,BG1,SO2,2020-01-27 02:00:00,1.1,ppb,R
627,BG1,SO2,2020-01-27 03:00:00,1.9,ppb,R
628,BG1,SO2,2020-01-27 04:00:00,1.1,ppb,R
629,BG1,SO2,2020-01-27 05:00:00,0.8,ppb,R
630,BG1,SO2,2020-01-27 06:00:00,0.8,ppb,R
631,BG1,SO2,2020-01-27 07:00:00,1.3,ppb,R
632,BG1,SO2,2020-01-27 08:00:00,1.9,ppb,R
633,BG1,SO2,2020-01-27 09:00:00,1.1,ppb,R
634,BG1,SO2,2020-01-27 10:00:00,1.3,ppb,R
635,BG1,SO2,2020-01-27 11:00:00,1.6,ppb,R
636,BG1,SO2,2020-01-27 12:00:00,1.6,ppb,R
637,BG1,SO2,2020-01-27 13:00:00,1.6,ppb,R
638,BG1,SO2,2020-01-27 14:00:00,1.6,ppb,R
639,BG1,SO2,2020-01-27 15:00:00,1.6,ppb,R
640,BG1,SO2,2020-01-27 16:00:00,1.1,ppb,R
641,BG1,SO2,2020-01-27 17:00:00,1.1,ppb,R
642,BG1,SO2,2020-01-27 18:00:00,1.6,ppb,R
643,BG1,SO2,2020-01-27 19:00:00,1.1,ppb,R
644,BG1,SO2,2020-01-27 20:00:00,0.8,ppb,R
645,BG1,SO2,2020-01-27 21:00:00,1.1,ppb,R
646,BG1,SO2,2020-01-27 22:00:00,1.3,ppb,R
647,BG1,SO2,2020-01-27 23:00:00,1.3,ppb,R
648,BG1,SO2,2020-01-28 00:00:00,0.7,ppb,R
649,BG1,SO2,2020-01-28 01:00:00,1.1,ppb,R
650,BG1,SO2,2020-01-28 02:00:00,1.3,ppb,R
651,BG1,SO2,2020-01-28 03:00:00,1.3,ppb,R
652,BG1,SO2,2020-01-28 04:00:00,1.1,ppb,R
653,BG1,SO2,2020-01-28 05:00:00,0.8,ppb,R
654,BG1,SO2,2020-01-28 06:00:00,1.3,ppb,R
655,BG1,SO2,2020-01-28 07:00:00,1.3,ppb,R
656,BG1,SO2,2020-01-28 08:00:00,1.6,ppb,R
657,BG1,SO2,2020-01-28 09:00:00,1.3,ppb,R
658,BG1,SO2,2020-01-28 10:00:00,1.9,ppb,R
659,BG1,SO2,2020-01-28 11:00:00,1.3,ppb,R
660,BG1,SO2,2020-01-28 12:00:00,1.6,ppb,R
661,BG1,SO2,2020-01-28 13:00:00,1.6,ppb,R
662,BG1,SO2,2020-01-28 14:00:00,1.3,ppb,R
663,BG1,SO2,2020-01-28 15:00:00,1.6,ppb,R
664,BG1,SO2,2020-01-28 16:00:00,1.3,ppb,R
665,BG1,SO2,2020-01-28 17:00:00,1.3,ppb,R
666,BG1,SO2,2020-01-28 18:00:00,1.1,ppb,R
667,BG1,SO2,2020-01-28 19:00:00,1.1,ppb,R
668,BG1,SO2,2020-01-28 20:00:00,1.3,ppb,R
669,BG1,SO2,2020-01-28 21:00:00,1.6,ppb,R
670,BG1,SO2,2020-01-28 22:00:00,1.3,ppb,R
671,BG1,SO2,2020-01-28 23:00:00,1.6,ppb,R
672,BG1,SO2,2020-01-29 00:00:00,1.1,ppb,R
673,BG1,SO2,2020-01-29 01:00:00,1.1,ppb,R
674,BG1,SO2,2020-01-29 02:00:00,1.1,ppb,R
675,BG1,SO2,2020-01-29 03:00:00,0.8,ppb,R
676,BG1,SO2,2020-01-29 04:00:00,1.1,ppb,R
677,BG1,SO2,2020-01-29 05:00:00,1.6,ppb,R
678,BG1,SO2,2020-01-29 06:00:00,1.3,ppb,R
679,BG1,SO2,2020-01-29 07:00:00,1.3,ppb,R
680,BG1,SO2,2020-01-29 08:00:00,1.1,ppb,R
681,BG1,SO2,2020-01-29 09:00:00,1.6,ppb,R
682,BG1,SO2,2020-01-29 10:00:00,1.1,ppb,R
683,BG1,SO2,2020-01-29 11:00:00,1.6,ppb,R
684,BG1,SO2,2020-01-29 12:00:00,1.9,ppb,R
685,BG1,SO2,2020-01-29 13:00:00,1.1,ppb,R
686,BG1,SO2,2020-01-29 14:00:00,0.8,ppb,R
687,BG1,SO2,2020-01-29 15:00:00,1.3,ppb,R
688,BG1,SO2,2020-01-29 16:00:00,1.1,ppb,R
689,BG1,SO2,2020-01-29 17:00:00,1.6,ppb,R
690,BG1,SO2,2020-01-29 18:00:00,1.6,ppb,R
691,BG1,SO2,2020-01-29 19:00:00,1.6,ppb,R
692,BG1,SO2,2020-01-29 20:00:00,1.6,ppb,R
693,BG1,SO2,2020-01-29 21:00:00,1.1,ppb,R
694,BG1,SO2,2020-01-29 22:00:00,1.1,ppb,R
695,BG1,SO2,2020-01-29 23:00:00,1.1,ppb,R
696,BG1,SO2,2020-01-30 00:00:00,1.4,ppb,R
697,BG1,SO2,2020-01-30 01:00:00,1.4,ppb,R
698,BG1,SO2,2020-01-30 02:00:00,1.6,ppb,R
699,BG1,SO2,2020-01-30 03:00:00,0.8,ppb,R
700,BG1,SO2,2020-01-30 04:00:00,0.8,ppb,R
701,BG1,SO2,2020-01-30 05:00:00,1.1,ppb,R
702,BG1,SO2,2020-01-30 06:00:00,1.1,ppb,R
703,BG1,SO2,2020-01-30 07:00:00,1.3,ppb,R
704,BG1,SO2,2020-01-30 08:00:00,1.3,ppb,R
705,BG1,SO2,2020-01-30 09:00:00,1.3,ppb,R
706,BG1,SO2,2020-01-30 10:00:00,1.9,ppb,R
707,BG1,SO2,2020-01-30 11:00:00,1.1,ppb,R
708,BG1,SO2,2020-01-30 12:00:00,1.3,ppb,R
709,BG1,SO2,2020-01-30 13:00:00,1.3,ppb,R
710,BG1,SO2,2020-01-30 14:00:00,1.1,ppb,R
711,BG1,SO2,2020-01-30 15:00:00,1.1,ppb,R
712,BG1,SO2,2020-01-30 16:00:00,1.1,ppb,R
713,BG1,SO2,2020-01-30 17:00:00,1.1,ppb,R
714,BG1,SO2,2020-01-30 18:00:00,1.1,ppb,R
715,BG1,SO2,2020-01-30 19:00:00,0.8,ppb,R
716,BG1,SO2,2020-01-30 20:00:00,1.1,ppb,R
717,BG1,SO2,2020-01-30 21:00:00,1.1,ppb,R
718,BG1,SO2,2020-01-30 22:00:00,1.1,ppb,R
719,BG1,SO2,2020-01-30 23:00:00,1.1,ppb,R
720,BG1,SO2,2020-01-31 00:00:00,1.4,ppb,R
721,BG1,SO2,2020-01-31 01:00:00,1.8,ppb,R
722,BG1,SO2,2020-01-31 02:00:00,0.8,ppb,R
723,BG1,SO2,2020-01-31 03:00:00,0.8,ppb,R
724,BG1,SO2,2020-01-31 04:00:00,1.1,ppb,R
725,BG1,SO2,2020-01-31 05:00:00,0.8,ppb,R
726,BG1,SO2,2020-01-31 06:00:00,1.3,ppb,R
727,BG1,SO2,2020-01-31 07:00:00,0.5,ppb,R
728,BG1,SO2,2020-01-31 08:00:00,1.9,ppb,R
729,BG1,SO2,2020-01-31 09:00:00,1.3,ppb,R
730,BG1,SO2,2020-01-31 10:00:00,1.6,ppb,R
731,BG1,SO2,2020-01-31 11:00:00,1.3,ppb,R
732,BG1,SO2,2020-01-31 12:00:00,1.1,ppb,R
733,BG1,SO2,2020-01-31 13:00:00,1.1,ppb,R
734,BG1,SO2,2020-01-31 14:00:00,1.3,ppb,R
735,BG1,SO2,2020-01-31 15:00:00,1.6,ppb,R
736,BG1,SO2,2020-01-31 16:00:00,1.1,ppb,R
737,BG1,SO2,2020-01-31 17:00:00,1.1,ppb,R
738,BG1,SO2,2020-01-31 18:00:00,1.6,ppb,R
739,BG1,SO2,2020-01-31 19:00:00,1.1,ppb,R
740,BG1,SO2,2020-01-31 20:00:00,1.3,ppb,R
741,BG1,SO2,2020-01-31 21:00:00,1.1,ppb,R
742,BG1,SO2,2020-01-31 22:00:00,1.1,ppb,R
743,BG1,SO2,2020-01-31 23:00:00,1.6,ppb,R
744,BG1,SO2,2020-01-02 00:00:00,1.1,ppb,R
745,BG1,SO2,2020-01-02 01:00:00,,ppb,R
746,BG1,SO2,2020-01-02 02:00:00,0.8,ppb,R
747,BG1,SO2,2020-01-02 03:00:00,1.1,ppb,R
748,BG1,SO2,2020-01-02 04:00:00,0.8,ppb,R
749,BG1,SO2,2020-01-02 05:00:00,1.6,ppb,R
750,BG1,SO2,2020-01-02 06:00:00,1.1,ppb,R
751,BG1,SO2,2020-01-02 07:00:00,1.6,ppb,R
752,BG1,SO2,2020-01-02 08:00:00,1.6,ppb,R
753,BG1,SO2,2020-01-02 09:00:00,1.9,ppb,R
754,BG1,SO2,2020-01-02 10:00:00,1.3,ppb,R
755,BG1,SO2,2020-01-02 11:00:00,1.3,ppb,R
756,BG1,SO2,2020-01-02 12:00:00,1.3,ppb,R
757,BG1,SO2,2020-01-02 13:00:00,1.6,ppb,R
758,BG1,SO2,2020-01-02 14:00:00,1.1,ppb,R
759,BG1,SO2,2020-01-02 15:00:00,1.6,ppb,R
760,BG1,SO2,2020-01-02 16:00:00,1.6,ppb,R
761,BG1,SO2,2020-01-02 17:00:00,1.6,ppb,R
762,BG1,SO2,2020-01-02 18:00:00,1.1,ppb,R
763,BG1,SO2,2020-01-02 19:00:00,1.6,ppb,R
764,BG1,SO2,2020-01-02 20:00:00,1.3,ppb,R
765,BG1,SO2,2020-01-02 21:00:00,1.6,ppb,R
766,BG1,SO2,2020-01-02 22:00:00,1.3,ppb,R
767,BG1,SO2,2020-01-02 23:00:00,1.3,ppb,R
768,BG1,SO2,2020-02-02 00:00:00,1.4,ppb,R
769,BG1,SO2,2020-02-02 01:00:00,1.1,ppb,R
770,BG1,SO2,2020-02-02 02:00:00,1.3,ppb,R
771,BG1,SO2,2020-02-02 03:00:00,1.1,ppb,R
772,BG1,SO2,2020-02-02 04:00:00,1.1,ppb,R
773,BG1,SO2,2020-02-02 05:00:00,1.3,ppb,R
774,BG1,SO2,2020-02-02 06:00:00,1.1,ppb,R
775,BG1,SO2,2020-02-02 07:00:00,1.1,ppb,R
776,BG1,SO2,2020-02-02 08:00:00,1.6,ppb,R
777,BG1,SO2,2020-02-02 09:00:00,1.6,ppb,R
778,BG1,SO2,2020-02-02 10:00:00,0.8,ppb,R
779,BG1,SO2,2020-02-02 11:00:00,1.1,ppb,R
780,BG1,SO2,2020-02-02 12:00:00,1.1,ppb,R
781,BG1,SO2,2020-02-02 13:00:00,0.8,ppb,R
782,BG1,SO2,2020-02-02 14:00:00,1.9,ppb,R
783,BG1,SO2,2020-02-02 15:00:00,1.3,ppb,R
784,BG1,SO2,2020-02-02 16:00:00,1.3,ppb,R
785,BG1,SO2,2020-02-02 17:00:00,0.8,ppb,R
786,BG1,SO2,2020-02-02 18:00:00,1.3,ppb,R
787,BG1,SO2,2020-02-02 19:00:00,1.3,ppb,R
788,BG1,SO2,2020-02-02 20:00:00,1.6,ppb,R
789,BG1,SO2,2020-02-02 21:00:00,1.6,ppb,R
790,BG1,SO2,2020-02-02 22:00:00,0.5,ppb,R
791,BG1,SO2,2020-02-02 23:00:00,1.1,ppb,R
792,BG1,SO2,2020-03-02 00:00:00,1.4,ppb,R
793,BG1,SO2,2020-03-02 01:00:00,1.8,ppb,R
794,BG1,SO2,2020-03-02 02:00:00,1.1,ppb,R
795,BG1,SO2,2020-03-02 03:00:00,1.1,ppb,R
796,BG1,SO2,2020-03-02 04:00:00,1.1,ppb,R
797,BG1,SO2,2020-03-02 05:00:00,1.6,ppb,R
798,BG1,SO2,2020-03-02 06:00:00,1.1,ppb,R
799,BG1,SO2,2020-03-02 07:00:00,1.3,ppb,R
800,BG1,SO2,2020-03-02 08:00:00,1.3,ppb,R
801,BG1,SO2,2020-03-02 09:00:00,,ppb,R
802,BG1,SO2,2020-03-02 10:00:00,1.1,ppb,R
803,BG1,SO2,2020-03-02 11:00:00,1.1,ppb,R
804,BG1,SO2,2020-03-02 12:00:00,1.3,ppb,R
805,BG1,SO2,2020-03-02 13:00:00,1.1,ppb,R
806,BG1,SO2,2020-03-02 14:00:00,1.6,ppb,R
807,BG1,SO2,2020-03-02 15:00:00,1.1,ppb,R
808,BG1,SO2,2020-03-02 16:00:00,1.1,ppb,R
809,BG1,SO2,2020-03-02 17:00:00,1.6,ppb,R
810,BG1,SO2,2020-03-02 18:00:00,1.1,ppb,R
811,BG1,SO2,2020-03-02 19:00:00,1.6,ppb,R
812,BG1,SO2,2020-03-02 20:00:00,1.1,ppb,R
813,BG1,SO2,2020-03-02 21:00:00,0.8,ppb,R
814,BG1,SO2,2020-03-02 22:00:00,1.3,ppb,R
815,BG1,SO2,2020-03-02 23:00:00,1.6,ppb,R
816,BG1,SO2,2020-04-02 00:00:00,0.7,ppb,R
817,BG1,SO2,2020-04-02 01:00:00,1.4,ppb,R
818,BG1,SO2,2020-04-02 02:00:00,1.3,ppb,R
819,BG1,SO2,2020-04-02 03:00:00,1.6,ppb,R
820,BG1,SO2,2020-04-02 04:00:00,1.1,ppb,R
821,BG1,SO2,2020-04-02 05:00:00,1.3,ppb,R
822,BG1,SO2,2020-04-02 06:00:00,1.1,ppb,R
823,BG1,SO2,2020-04-02 07:00:00,1.3,ppb,R
824,BG1,SO2,2020-04-02 08:00:00,1.1,ppb,R
825,BG1,SO2,2020-04-02 09:00:00,1.3,ppb,R
826,BG1,SO2,2020-04-02 10:00:00,1.3,ppb,R
827,BG1,SO2,2020-04-02 11:00:00,1.6,ppb,R
828,BG1,SO2,2020-04-02 12:00:00,0.8,ppb,R
829,BG1,SO2,2020-04-02 13:00:00,1.6,ppb,R
830,BG1,SO2,2020-04-02 14:00:00,0.5,ppb,R
831,BG1,SO2,2020-04-02 15:00:00,1.6,ppb,R
832,BG1,SO2,2020-04-02 16:00:00,1.6,ppb,R
833,BG1,SO2,2020-04-02 17:00:00,1.3,ppb,R
834,BG1,SO2,2020-04-02 18:00:00,1.3,ppb,R
835,BG1,SO2,2020-04-02 19:00:00,1.1,ppb,R
836,BG1,SO2,2020-04-02 20:00:00,1.1,ppb,R
837,BG1,SO2,2020-04-02 21:00:00,1.3,ppb,R
838,BG1,SO2,2020-04-02 22:00:00,1.1,ppb,R
839,BG1,SO2,2020-04-02 23:00:00,1.9,ppb,R
840,BG1,SO2,2020-05-02 00:00:00,1.4,ppb,R
841,BG1,SO2,2020-05-02 01:00:00,1.4,ppb,R
